names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Cadm1,2.24595,1.3165767,0.024707216525755374,1.0,0.19776119402985073,Not Sig
Prkd1,2.2305362,0.87510926,0.0257118612989726,1.0,0.2835820895522388,Not Sig
Nfia,2.1804729,0.34039485,0.029222430203811274,1.0,0.5708955223880597,Not Sig
Lrrk2,2.1683886,1.0725859,0.030129135691723662,1.0,0.21641791044776118,Not Sig
Tnrc6b,2.166539,0.24872941,0.030270029031778042,1.0,0.582089552238806,Not Sig
Scara5,2.1376846,2.162125,0.03254234878093886,1.0,0.12686567164179105,Not Sig
Ccser1,2.1352184,1.4138808,0.03274317150767077,1.0,0.16044776119402984,Not Sig
Rfx7,2.0809624,0.5887924,0.03743734015355957,1.0,0.376865671641791,Not Sig
Inpp4b,2.0781264,0.7267767,0.03769772084636712,1.0,0.3694029850746269,Not Sig
Cyrib,2.0279396,0.104094654,0.04256641099604534,1.0,0.6753731343283582,Not Sig
Dapk1,2.0165951,0.38258886,0.04373777523732338,1.0,0.48880597014925375,Not Sig
Fhit,2.000195,0.5991077,0.04547920115458994,1.0,0.3843283582089552,Not Sig
Garre1,1.9945229,0.80614996,0.04609494182729047,1.0,0.27238805970149255,Not Sig
Acss3,1.9897138,0.49858412,0.04662246810671805,1.0,0.39552238805970147,Not Sig
Pde3b,1.9865078,0.23644617,0.04697696778796676,1.0,0.6194029850746269,Not Sig
Foxn3,1.9800957,0.25484508,0.04769277276406844,1.0,0.5970149253731343,Not Sig
Peli1,1.9632024,0.62293875,0.04962266065357211,1.0,0.3619402985074627,Not Sig
Grk3,1.9613527,0.8806474,0.04983788606489711,1.0,0.26492537313432835,Not Sig
Ank3,1.9535843,2.5099144,0.050750399009814304,1.0,0.10074626865671642,Not Sig
Grap2,1.9348413,0.69319546,0.0530097693127565,1.0,0.29850746268656714,Not Sig
Ets1,1.9341015,0.75296515,0.053100652195399764,1.0,0.2873134328358209,Not Sig
Oxr1,1.9329917,0.6507768,0.05323722057859824,1.0,0.3358208955223881,Not Sig
Ankrd11,1.9313887,0.09069646,0.05343500390842917,1.0,0.6417910447761194,Not Sig
Dlc1,1.9206609,0.5062219,0.054774484787025055,1.0,0.40298507462686567,Not Sig
Gm54867,1.8883538,3.192412,0.058978463334590225,1.0,0.09328358208955224,Not Sig
Pkhd1,1.8818184,2.0588796,0.05986066749345511,1.0,0.10820895522388059,Not Sig
Cep128,1.8422363,0.6550785,0.06544059542470292,1.0,0.3246268656716418,Not Sig
Fkbp5,1.8397701,0.74301577,0.06580199653591078,1.0,0.31343283582089554,Not Sig
Tln2,1.8186842,1.1981307,0.06895961358213328,1.0,0.1865671641791045,Not Sig
Rasa3,1.8159715,0.517468,0.06937474901987212,1.0,0.3917910447761194,Not Sig
Ldlrad4,1.8141218,0.5440887,0.0696589709302585,1.0,0.3694029850746269,Not Sig
Zfp804b,1.8101759,27.340492,0.07026850664088537,1.0,0.07462686567164178,Not Sig
Fndc3b,1.7635652,0.34366512,0.07780521981122833,1.0,0.44029850746268656,Not Sig
Gm44423,1.7573997,1.381211,0.07884970468629304,1.0,0.1417910447761194,Not Sig
Gphn,1.7529606,0.09903762,0.07960877464229411,1.0,0.6492537313432836,Not Sig
Zfp148,1.7524674,0.3467652,0.07969348121731379,1.0,0.4626865671641791,Not Sig
Havcr2,1.750741,1.7471398,0.07999053135631777,1.0,0.11567164179104478,Not Sig
4930511M06Rik,1.7482748,1.7542053,0.08041644889660668,1.0,0.12313432835820895,Not Sig
Rbms3,1.7311349,0.7176141,0.08342770985396919,1.0,0.2798507462686567,Not Sig
Xpo1,1.7266958,0.7882569,0.08422231746920034,1.0,0.26492537313432835,Not Sig
Gm4876,1.7266958,0.8063381,0.08422231746920034,1.0,0.26119402985074625,Not Sig
Gm2682,1.7181875,0.59843546,0.08576243167895634,1.0,0.3283582089552239,Not Sig
Smoc1,1.7149814,0.73924696,0.08634863593078679,1.0,0.26492537313432835,Not Sig
Gm45221,1.713995,1.2941726,0.08652965614899018,1.0,0.15298507462686567,Not Sig
Pdzrn3,1.6929091,0.7318204,0.09047277135583431,1.0,0.26865671641791045,Not Sig
Stim1,1.684524,0.4717075,0.09208042851379122,1.0,0.39552238805970147,Not Sig
Dcdc2a,1.642969,1.8506603,0.10038935613596839,1.0,0.1044776119402985,Not Sig
Sptbn1,1.6250892,0.37283984,0.10414356352640296,1.0,0.417910447761194,Not Sig
Picalm,1.6101688,0.23836695,0.10736101792319523,1.0,0.5335820895522388,Not Sig
Rbm25,1.6080725,0.27484575,0.10781929820623537,1.0,0.48507462686567165,Not Sig
Bicc1,1.5623249,1.0959535,0.11821147386906934,1.0,0.14925373134328357,Not Sig
Trabd2b,1.5527068,1.0158706,0.12049320224702201,1.0,0.19402985074626866,Not Sig
Rhox8,1.5319909,4.3828053,0.12552468820587087,1.0,0.06716417910447761,Not Sig
Adamts5,1.5094253,1.0088719,0.13119012568093552,1.0,0.1791044776119403,Not Sig
Vti1a,1.509302,0.19649123,0.13122162017091973,1.0,0.5261194029850746,Not Sig
PTPRG,1.4842703,0.7063122,0.13773722889356288,1.0,0.24253731343283583,Not Sig
Nnat,1.475762,1.024534,0.1400078034211172,1.0,0.15671641791044777,Not Sig
Abca8a,1.4748988,1.8852482,0.14023975120097648,1.0,0.10074626865671642,Not Sig
Slc7a10,1.4719394,0.9731731,0.14103724518276922,1.0,0.1865671641791045,Not Sig
Lrrc8d,1.467377,0.38418236,0.14227353896103562,1.0,0.3917910447761194,Not Sig
Chsy3,1.4665138,1.1537113,0.14250836565424274,1.0,0.1455223880597015,Not Sig
Ppp1r16b,1.4497437,1.0050124,0.14712998419783802,1.0,0.15298507462686567,Not Sig
Wdfy4,1.4422219,0.6913179,0.1492397773448243,1.0,0.34701492537313433,Not Sig
Ophn1,1.4333436,0.51519567,0.1517596455592776,1.0,0.30970149253731344,Not Sig
Cblb,1.4328505,0.30685633,0.1519005825239766,1.0,0.4701492537313433,Not Sig
Fam107b,1.4166969,0.6383694,0.15657154496608322,1.0,0.2798507462686567,Not Sig
4931428L18Rik,1.416327,1.073932,0.1566797752397864,1.0,0.16044776119402984,Not Sig
Exoc4,1.414724,0.115637675,0.15714942872367074,1.0,0.5970149253731343,Not Sig
Tbc1d8,1.4122578,0.73821425,0.15787405509492924,1.0,0.22761194029850745,Not Sig
Esrrg,1.3952411,1.673001,0.16294311667702266,1.0,0.09328358208955224,Not Sig
Rtn1,1.3794576,0.9370919,0.16775369505054616,1.0,0.17164179104477612,Not Sig
Niban1,1.3744019,0.46547726,0.16931692136257648,1.0,0.35074626865671643,Not Sig
Ube2e2,1.3690997,0.47203332,0.17096811367348763,1.0,0.30223880597014924,Not Sig
Stag1,1.3671267,0.10427123,0.17158557961973453,1.0,0.5447761194029851,Not Sig
Pdzd2,1.3545493,0.5794276,0.17556121698685279,1.0,0.25,Not Sig
Tom1l2,1.3533162,0.6671878,0.17595465370348862,1.0,0.26119402985074625,Not Sig
Dock5,1.3457943,0.5847023,0.17836886542879282,1.0,0.2835820895522388,Not Sig
Zbtb46,1.345301,0.7580179,0.1785280313270069,1.0,0.20149253731343283,Not Sig
AW554918,1.3276678,0.5347113,0.1842878507350887,1.0,0.31716417910447764,Not Sig
Foxo1,1.3216257,0.4363603,0.18629280959054606,1.0,0.35074626865671643,Not Sig
Lrrk1,1.3212558,0.5910502,0.1864160838208484,1.0,0.26865671641791045,Not Sig
Flt3,1.3157068,1.3053222,0.18827243636935098,1.0,0.1044776119402985,Not Sig
Macrod2,1.3102813,0.94719243,0.1901006885787625,1.0,0.15671641791044777,Not Sig
Gpc6,1.3032527,2.1946158,0.1924885051945069,1.0,0.07835820895522388,Not Sig
Mllt3,1.3006632,0.50157475,0.19337376160290853,1.0,0.34328358208955223,Not Sig
Ank2,1.2979504,0.62410766,0.19430437647945398,1.0,0.22761194029850745,Not Sig
Ccm2,1.2920315,0.5028621,0.19634620927795532,1.0,0.3283582089552239,Not Sig
Arsb,1.281427,0.57395965,0.20004372403476267,1.0,0.29850746268656714,Not Sig
Gm37082,1.2788376,1.3568475,0.20095427991071446,1.0,0.10074626865671642,Not Sig
Slc1a3,1.275015,0.4154339,0.20230395510510624,1.0,0.332089552238806,Not Sig
Gsap,1.262684,0.5072918,0.2067027526197459,1.0,0.31343283582089554,Not Sig
Smurf2,1.2576283,0.42303473,0.20852618844204363,1.0,0.34701492537313433,Not Sig
Agtpbp1,1.2499832,0.5761217,0.21130567986448656,1.0,0.26492537313432835,Not Sig
Diaph2,1.2370358,0.13560663,0.21607380374747664,1.0,0.5708955223880597,Not Sig
Sik3,1.2189094,0.24879527,0.22287860146793448,1.0,0.4253731343283582,Not Sig
Wipf2,1.2150868,0.70472056,0.22433299941482177,1.0,0.20522388059701493,Not Sig
Gm11867,1.2007829,0.8848416,0.2298354165737604,1.0,0.14925373134328357,Not Sig
Ap1s3,1.1995498,0.7837105,0.2303142186934083,1.0,0.17537313432835822,Not Sig
Dennd2b,1.1990566,1.7375823,0.23050593797208996,1.0,0.08955223880597014,Not Sig
Htr7,1.1901784,1.0475116,0.23397629936373399,1.0,0.10074626865671642,Not Sig
Pak1,1.1891919,1.0346344,0.2343641685641763,1.0,0.12686567164179105,Not Sig
Ube2r2,1.1891919,0.53729683,0.2343641685641763,1.0,0.26119402985074625,Not Sig
Rabgap1l,1.1824099,0.16303863,0.23704310206344226,1.0,0.5373134328358209,Not Sig
Fgf13,1.1810535,0.7524312,0.2375814754592407,1.0,0.13432835820895522,Not Sig
Mir99ahg,1.1806836,0.32282698,0.2377284543543563,1.0,0.3805970149253731,Not Sig
