names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Dok2,-0.7970206,-2.167416,0.4254390507778749,1.0,0.0027624309392265192,Not Sig
F730035M05Rik,-0.79728544,-2.2709973,0.42528529259395587,1.0,0.0027624309392265192,Not Sig
Zfp59,-0.7977736,-0.5887348,0.42500188603058053,1.0,0.013121546961325966,Not Sig
Prkx,-0.7980632,-0.7588802,0.42483381564136646,1.0,0.011740331491712707,Not Sig
Nkain4,-0.7982121,-2.3578632,0.42474739456477295,1.0,0.0027624309392265192,Not Sig
2810414N06Rik,-0.79824525,-3.7289555,0.42472819127623185,1.0,0.0006906077348066298,Not Sig
Gm28982,-0.79834455,-4.0046883,0.4246705844546943,1.0,0.0006906077348066298,Not Sig
Rbm12b1,-0.7984024,-0.07039295,0.42463698258418825,1.0,0.031767955801104975,Not Sig
Gm57202,-0.79846036,-4.1471934,0.4246033822675296,1.0,0.0006906077348066298,Not Sig
Creb3,-0.79978424,-0.6261505,0.4238357987830298,1.0,0.011049723756906077,Not Sig
Bri3bp,-0.7999332,-0.3930283,0.42374949646509674,1.0,0.017955801104972375,Not Sig
Gm43513,-0.79995805,-0.5970759,0.42373511374501627,1.0,0.008977900552486187,Not Sig
Osr1,-0.8010089,-1.9143355,0.4231265072617607,1.0,0.004143646408839779,Not Sig
Zfp85os,-0.80158806,-1.8549001,0.4227912737595413,1.0,0.004143646408839779,Not Sig
Gtf3a,-0.80179495,-2.497021,0.42267158521769876,1.0,0.0020718232044198894,Not Sig
Tomm40l,-0.8020349,-0.6050465,0.42253277137704404,1.0,0.012430939226519336,Not Sig
Slc35e4,-0.80263066,-1.2173995,0.422188245613786,1.0,0.0055248618784530384,Not Sig
Gm31812,-0.8027465,-24.11759,0.42212127361817076,1.0,0.0,Not Sig
Ercc6,-0.80362356,0.09115371,0.42161440203617206,1.0,0.10497237569060773,Not Sig
Gm37186,-0.8036484,-0.39855483,0.42160006181029086,1.0,0.017265193370165747,Not Sig
4930518I15Rik,-0.8036815,-0.84883726,0.421580941954116,1.0,0.008977900552486187,Not Sig
Gm13470,-0.8038884,-1.6692936,0.4214614543757951,1.0,0.003453038674033149,Not Sig
Gm44901,-0.80541086,-1.0553302,0.42058263715676214,1.0,0.006906077348066298,Not Sig
Eid2,-0.8056756,-2.853205,0.42042990929562807,1.0,0.0013812154696132596,Not Sig
Gm13421,-0.80608934,-1.225144,0.42019133723256064,1.0,0.006906077348066298,Not Sig
Abca7,-0.80628794,-3.1149044,0.4200768508972569,1.0,0.0013812154696132596,Not Sig
Dsel,-0.8079345,-1.5315657,0.4191282746057934,1.0,0.004834254143646409,Not Sig
Kifc2,-0.80799246,-0.9896842,0.4190949305555969,1.0,0.008287292817679558,Not Sig
Tsacc,-0.8084227,-0.13945559,0.41884728075109245,1.0,0.026933701657458564,Not Sig
Bst2,-0.80888605,-2.1031144,0.41858067728163373,1.0,0.0027624309392265192,Not Sig
Yif1a,-0.80930805,-1.6129429,0.4183379646174742,1.0,0.004834254143646409,Not Sig
Lsm11,-0.80941564,-2.361075,0.41827610993820474,1.0,0.0027624309392265192,Not Sig
Tbc1d22b,-0.8094322,-2.222199,0.418266594311674,1.0,0.0027624309392265192,Not Sig
4931403E22Rik,-0.80948186,-2.062523,0.4182380481968555,1.0,0.0027624309392265192,Not Sig
Tamm41,-0.8099452,-0.49749514,0.41797167311471695,1.0,0.015193370165745856,Not Sig
Pomgnt2,-0.8099783,-1.3084526,0.41795265014759053,1.0,0.006215469613259668,Not Sig
Gm28085,-0.81018513,-3.5398788,0.4178337681572424,1.0,0.0006906077348066298,Not Sig
Msto1,-0.8103093,-0.5836566,0.4177624485256154,1.0,0.014502762430939226,Not Sig
Fam217b,-0.8104003,-4.133259,0.41771015202085837,1.0,0.0006906077348066298,Not Sig
1110046J04Rik,-0.81068164,-0.3501552,0.41754853266663017,1.0,0.021408839779005526,Not Sig
Arsa,-0.8108471,-4.626525,0.4174534796744478,1.0,0.0006906077348066298,Not Sig
Fkbpl,-0.8108637,-4.547168,0.4174439750766755,1.0,0.0006906077348066298,Not Sig
Gm37864,-0.810963,-1.4030763,0.4173869501683968,1.0,0.006215469613259668,Not Sig
Vangl1,-0.81101257,-0.1735274,0.41735843943609685,1.0,0.03729281767955801,Not Sig
Smim27,-0.8111036,-2.6946182,0.4173061727416474,1.0,0.0027624309392265192,Not Sig
Impdh1,-0.81143457,-1.6223255,0.41711614456144686,1.0,0.004143646408839779,Not Sig
Rrp15,-0.81251854,-0.034914844,0.41649415952067426,1.0,0.025552486187845305,Not Sig
Mterf2,-0.81260127,-1.0940715,0.41644670223785085,1.0,0.007596685082872928,Not Sig
Ccl9,-0.8128578,-2.177264,0.41629960493918083,1.0,0.0020718232044198894,Not Sig
