names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Tlcd3b,-6.0664883,-5.8769855,1.3073718375832044e-09,2.898873045320298e-08,0.0020718232044198894,Significant
Ube2f,-6.0689044,-1.544448,1.287857006159992e-09,2.8578279730224512e-08,0.04765193370165746,Significant
Ap3m1,-6.0776753,-1.7195826,1.2193732693103934e-09,2.7100832680641337e-08,0.03383977900552486,Significant
Polr1d,-6.0887628,-1.5196322,1.1378642303298218e-09,2.5358562481099955e-08,0.04765193370165746,Significant
Chtop,-6.0940504,-1.1749096,1.1008903660247893e-09,2.4544165360930904e-08,0.06422651933701658,Significant
Cwc22,-6.1011086,-1.0512366,1.0533547109702431e-09,2.3511983770033953e-08,0.08011049723756906,Significant
Map7d1,-6.1021676,-2.98768,1.0463965053503566e-09,2.33658287886881e-08,0.012430939226519336,Significant
Spire1,-6.1022916,-1.2811478,1.045584030335745e-09,2.3356845928343526e-08,0.06077348066298342,Significant
Akirin2,-6.1091676,-1.0123018,1.0015211975953142e-09,2.2381325946732647e-08,0.07527624309392265,Significant
Psip1,-6.110599,-1.1084088,9.92578477038865e-10,2.2190188873604244e-08,0.06422651933701658,Significant
Paqr9,-6.119403,-4.989935,9.392659293735011e-10,2.101482958131887e-08,0.0027624309392265192,Significant
Hoxc6,-6.1212234,-3.7685974,9.285963333300298e-10,2.0784278229616833e-08,0.006906077348066298,Significant
Poln,-6.1261964,-2.6635087,9.000478456859057e-10,2.0161142557514227e-08,0.016574585635359115,Significant
Map2k3,-6.129539,-2.0899718,8.813401856173534e-10,1.9757634452455797e-08,0.024861878453038673,Significant
Chpf2,-6.130284,-3.0415375,8.772245814325705e-10,1.9680868751517727e-08,0.011740331491712707,Significant
Kmt2b,-6.15092,-1.4960972,7.703473724405606e-10,1.7323992785994454e-08,0.04765193370165746,Significant
Itgb1bp1,-6.152707,-1.6585805,7.617129255439405e-10,1.7143357981580046e-08,0.03591160220994475,Significant
9330111N05Rik,-6.1614203,-1.7008927,7.209537797971373e-10,1.6258150168486653e-08,0.03729281767955801,Significant
Cpsf3,-6.172061,-1.2854835,6.740544396368911e-10,1.523068803466834e-08,0.057320441988950276,Significant
Vps72,-6.177969,-1.367986,6.493146259762793e-10,1.4695001636611814e-08,0.05179558011049724,Significant
Ndufa6,-6.179632,-2.2725623,6.425113570164548e-10,1.4558392033376026e-08,0.021408839779005526,Significant
Tmem165,-6.1840177,-1.1372081,6.249041229164029e-10,1.4176360821905537e-08,0.06975138121546962,Significant
0610043K17Rik,-6.187675,-1.502321,6.105811272658172e-10,1.3862480050894297e-08,0.04696132596685083,Significant
Lmna,-6.1909513,-2.2464416,5.980211609355092e-10,1.3582737504917761e-08,0.023480662983425413,Significant
Dmpk,-6.190976,-3.545878,5.97926978579942e-10,1.3582737504917761e-08,0.006906077348066298,Significant
Pdia3,-6.196785,-1.1024914,5.76281649593297e-10,1.3104653917528724e-08,0.07044198895027624,Significant
Smg5,-6.1969256,-1.3330818,5.757670735044355e-10,1.3098183352942894e-08,0.05110497237569061,Significant
Adamts2,-6.198572,-1.0673019,5.697767481798986e-10,1.29670894556801e-08,0.06906077348066299,Significant
Cep250,-6.1989117,-1.1939883,5.685501378616653e-10,1.2944347620944056e-08,0.07320441988950276,Significant
Timm9,-6.1994824,-1.3642453,5.664916571313685e-10,1.2902640579486901e-08,0.05179558011049724,Significant
Zfp639,-6.1998215,-1.6342479,5.652719483390737e-10,1.288001200895366e-08,0.04005524861878453,Significant
Cox6b1,-6.2001195,-1.7152604,5.642030976663445e-10,1.286080407694929e-08,0.03729281767955801,Significant
Pdia6,-6.2029824,-1.3581948,5.540303056111818e-10,1.2633976624672128e-08,0.05179558011049724,Significant
Bbof1,-6.2038097,-1.7416549,5.51123683306815e-10,1.257272982819445e-08,0.03591160220994475,Significant
Gpr146,-6.20429,-3.1372836,5.494446661763432e-10,1.2539450395489841e-08,0.013121546961325966,Significant
Atraid,-6.20544,-1.0669923,5.454411043615141e-10,1.245806735798194e-08,0.07665745856353591,Significant
Lsm1,-6.209883,-1.8779143,5.302398172970244e-10,1.2125455998678663e-08,0.0324585635359116,Significant
Wdr93,-6.216039,-2.2597277,5.098601331581062e-10,1.166878852176677e-08,0.023480662983425413,Significant
Snx21,-6.2247524,-2.5633252,4.823174252458285e-10,1.1047319594096025e-08,0.017265193370165747,Significant
Psma5,-6.225985,-1.6080552,4.785393185207734e-10,1.0965194098950245e-08,0.04212707182320442,Significant
Gm42892,-6.231289,-2.5612311,4.626126354134573e-10,1.061306449358488e-08,0.015883977900552487,Significant
Atp5g3,-6.234119,-1.8047955,4.5432796999973274e-10,1.0431406830546284e-08,0.03591160220994475,Significant
Vps37a,-6.237139,-1.170062,4.456459017897371e-10,1.024032417022172e-08,0.06629834254143646,Significant
Irf3,-6.242476,-2.4639778,4.3069788413222654e-10,9.904833691588495e-09,0.019337016574585635,Significant
H2-Aa,-6.2469687,-2.0275822,4.1849412481660045e-10,9.639754838665876e-09,0.029696132596685083,Significant
Proca1,-6.2469854,-2.4187975,4.1844980542597883e-10,9.639754838665876e-09,0.019337016574585635,Significant
H13,-6.2487564,-1.1987656,4.137340085159308e-10,9.537825173645997e-09,0.06629834254143646,Significant
L3hypdh,-6.258156,-2.011042,3.895562147723757e-10,8.995020448237569e-09,0.028314917127071824,Significant
Snhg6,-6.2617636,-3.4826412,3.8064779214051616e-10,8.796455329656304e-09,0.009668508287292817,Significant
Rac1,-6.2646265,-1.0828637,3.737200904084998e-10,8.646889747237053e-09,0.0738950276243094,Significant
Hexim1,-6.2705674,-2.6161249,3.59734576182628e-10,8.326685570087407e-09,0.015883977900552487,Significant
Fmo5,-6.271974,-1.2121547,3.5649881225519424e-10,8.255143907532743e-09,0.06837016574585636,Significant
Gtf2h5,-6.272181,-2.2799742,3.5602536763919754e-10,8.24753476759298e-09,0.024861878453038673,Significant
Smarcd2,-6.27396,-1.5890378,3.519790038085397e-10,8.157116994652854e-09,0.04212707182320442,Significant
Tmem140,-6.2775927,-1.2325695,3.4385584366804187e-10,7.972107326670185e-09,0.06146408839779006,Significant
Parp9,-6.280654,-1.3215156,3.371518311269747e-10,7.826238245495748e-09,0.05179558011049724,Significant
Mrpl20,-6.2806706,-3.4058893,3.3711594231088835e-10,7.826238245495748e-09,0.009668508287292817,Significant
Txndc15,-6.2814236,-1.3986752,3.354869411190294e-10,7.793946109448654e-09,0.05110497237569061,Significant
Kctd18,-6.283641,-1.8815877,3.307339625800703e-10,7.689800964994602e-09,0.03314917127071823,Significant
Stimate,-6.283939,-1.0575482,3.3010053313595736e-10,7.678208520136661e-09,0.07734806629834254,Significant
Tmem205,-6.2850723,-2.6416955,3.2770079535639334e-10,7.62862264447604e-09,0.016574585635359115,Significant
Zfp598,-6.286297,-2.3290508,3.251275177423827e-10,7.571814309925976e-09,0.020718232044198894,Significant
Ap3d1,-6.2980385,-1.2948439,3.014358323888187e-10,7.0286886699638515e-09,0.05939226519337017,Significant
Wdr45b,-6.30062,-1.1820658,2.964573657525728e-10,6.915435830937013e-09,0.07113259668508287,Significant
Eny2,-6.3006697,-1.4003491,2.9636241728095654e-10,6.915435830937013e-09,0.052486187845303865,Significant
Tns2,-6.3021092,-2.1129842,2.936217925345834e-10,6.854907129443096e-09,0.027624309392265192,Significant
Gnb5,-6.3274703,-1.7698414,2.492128378125631e-10,5.837280213033795e-09,0.03867403314917127,Significant
Arl6ip1,-6.3294477,-1.6504279,2.4603991036699824e-10,5.765332730949485e-09,0.04212707182320442,Significant
Sdf2,-6.330788,-1.0163615,2.439116953079307e-10,5.720171269575322e-09,0.08080110497237569,Significant
B430319H21Rik,-6.331434,-3.989736,2.4289342231382074e-10,5.698637972794094e-09,0.006215469613259668,Significant
Syt12,-6.343109,-2.2992368,2.2517411998767574e-10,5.287274047925049e-09,0.022790055248618785,Significant
