,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
Gm40662,False,False,10,0.00039579734,99.96401842256765,11.0,True,0.0021227168346165865,2.331408988068408,1.4526926
Bmp6,False,False,1159,0.082145944,95.8297351755901,2283.0,True,0.3860763534289653,3.20022462390245,4.2660737
Mef2c,False,False,2969,0.22002734,89.3170696603339,6115.0,True,0.7444453791389449,2.912792431719297,2.767159
Plpp1,False,False,2355,0.12320092,91.52633851468049,3424.0,True,0.46322898213282504,2.4594803403943937,1.8454227
Edil3,False,False,55,0.0022668394,99.80210132412205,63.0,True,0.011629490087146501,2.510080379757115,1.8398755
Cdc20b,False,False,106,0.008923431,99.61859527921703,248.0,True,0.026376228090344487,3.4899085859158974,3.9631743
Gzma,False,False,253,0.01025475,99.08966609096143,285.0,True,0.04885668134090459,2.707697097612544,2.2681131
Gm41071,False,False,2,7.196316e-05,99.99280368451353,2.0,True,0.0004990725044080395,2.3951647538289293,1.590852
4930467J12Rik,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.000691653909582352,2.918771365903009,2.7255135
Vcan,False,False,1260,0.07048791,95.46632124352331,1959.0,True,0.2932527548097836,2.506148337813918,1.8313547
Itga2,False,False,385,0.01662349,98.61470926885436,462.0,True,0.07246784515522262,2.4403540492970452,1.6887778
4930435F18Rik,False,False,3,0.00010794473,99.98920552677029,3.0,True,0.0007562707385077904,2.375567679975793,1.5483849
Gm55276,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0004410151463761497,2.4686395184856513,1.7500727
Chrm3,False,False,1161,0.109348014,95.82253886010362,3039.0,True,0.4397013706101844,3.143554185074737,4.0808825
Parp8,False,False,4069,0.23751439,85.3590961427749,6601.0,True,0.7762990210303776,2.4766192384911663,1.5148951
Emb,False,False,916,0.0433578,96.7040875071963,1205.0,True,0.19127403226195783,2.3562942521758274,1.5066192
Gm5445,False,False,2,7.196316e-05,99.99280368451353,2.0,True,0.0007121287263988372,2.524398847345246,1.8709037
Snora47,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.00038911415952478534,2.3434071116839843,1.4786927
Iqgap2,False,False,5824,0.43609673,79.04432930339667,12120.0,True,1.1336588922715225,2.6297173946826256,1.7408329
Gm40968,False,False,5,0.00017990789,99.98200921128382,5.0,True,0.0012115534833686227,2.42218606869384,1.6494075
Gm26645,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0005298203396777649,2.6521426428512442,2.147726
Gli3,False,False,2446,0.1459053,91.19890616004605,4055.0,True,0.5560152969901734,2.489644444595938,1.9439949
Gcnt4,False,False,156,0.010074842,99.43868739205527,280.0,True,0.038655525025895636,2.3514810190369446,1.4961889
Amph,False,False,565,0.032275476,97.96704087507196,897.0,True,0.14954416212852614,2.4979326784150064,1.8135513
Gas1,False,False,2764,0.169941,90.05469199769718,4723.0,True,0.5881344766954402,2.607590571749929,2.3294268
1700015C15Rik,False,False,7,0.00025187104,99.97481289579736,7.0,True,0.0012822120058314068,2.3692554892778026,1.5347064
F13a1,False,False,3221,0.7247409,88.41033390903857,20142.0,True,1.4826193314572567,4.08147372043193,4.3233542
4930550C17Rik,False,False,4,0.00014392631,99.98560736902706,4.0,True,0.0010246297574645323,2.476940793473748,1.7680616
Or2b2,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0005216827738707,2.6366603179826775,2.1141756
H2bc15,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0004293587056349539,2.4418472094465016,1.6920135
Trgj2,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0005283218704309361,2.6493096339072073,2.1415868
Trgv2,False,False,13,0.0005037421,99.95322394933794,14.0,True,0.0034960400162716934,2.6397046968224074,2.1207728
Gm31887,False,False,17,0.0006476684,99.93883131836499,18.0,True,0.003584005090397577,2.44471726211514,1.6982329
Mctp1,False,False,3276,0.6234528,88.21243523316062,17327.0,True,1.3994261657912745,3.969009293731872,4.0725656
2610307P16Rik,False,False,2050,0.13014537,92.6237766263673,3617.0,True,0.47811074952066096,2.5343815549645923,2.0901897
4921525O09Rik,False,False,3,0.00010794473,99.98920552677029,3.0,True,0.001082930039826325,2.4393695760032954,1.6866444
Gm9626,False,False,3,0.00010794473,99.98920552677029,3.0,True,0.0007169016678557228,2.3626545799473404,1.5204021
Ccl28,False,False,1325,0.06994819,95.23244099021301,1944.0,True,0.28753487702923197,2.336449087411753,1.4636146
Cts7,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0006235488906469087,2.8150787987233645,2.5008106
Gpx5,False,False,274,0.015795913,99.01410477835348,439.0,True,0.07537321200892565,2.4228679224596457,1.6508851
Gm47172,False,False,3,0.00010794473,99.98920552677029,3.0,True,0.0006271547414474351,2.34588649348371,1.4840655
Gm41030,False,False,2,7.196316e-05,99.99280368451353,2.0,True,0.0005413057485939969,2.4387977552847397,1.6854053
Gm47577,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0004220829152618719,2.4247525959786254,1.6549692
Npas3,False,False,1828,0.12676309,93.42256764536558,3523.0,True,0.4589512060544056,2.6225365400506955,2.378268
Greb1,False,False,2002,0.12856218,92.79648819804261,3573.0,True,0.49479896052608224,2.582575623086862,2.2476814
Fos,False,False,352,0.015795913,98.73344847438112,439.0,True,0.08182484172505242,2.43928856555834,1.6864688
Gm40847,False,False,63,0.0041378816,99.77331606217616,115.0,True,0.016014355444800118,2.4758909256529567,1.7657865
Gm29737,False,False,7,0.00025187104,99.97481289579736,7.0,True,0.0014603003834321884,2.389097984027714,1.5777053
Cox6c2,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0004704463761274631,2.5332569734863135,1.8900994
Gm26973,False,False,4,0.00014392631,99.98560736902706,4.0,True,0.0011245536631852248,2.4708390439433368,1.7548391
Slc25a21,False,False,3654,0.3763673,86.85233160621762,10460.0,True,1.0621311901441646,3.0973181221677604,3.0557635
Foxa1,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.00045553309851529726,2.5010359797937705,1.8202761
4921518K17Rik,False,False,9,0.00043177893,99.96761658031087,12.0,True,0.002605782426832807,2.624841053499342,2.0885632
Tdrd9,False,False,31,0.001187392,99.8884571099597,33.0,True,0.006557009690161435,2.408302440294126,1.6193216
4930480M12Rik,False,False,5,0.00017990789,99.98200921128382,5.0,True,0.0011043080043861265,2.5348505243574757,1.8935527
4933409F18Rik,False,False,1,3.598158e-05,99.99640184225676,1.0,True,0.0005238771617531647,2.640858985506647,2.1232743
Nrxn3,False,False,321,0.025223086,98.84499136442142,701.0,True,0.09942085616630054,2.904043719902354,2.6935985
