group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,GNA12,4.8277864,1.0144753,1.3805887927054249e-06,2.799497529186219e-05,0.3447802197802198,0.23387978142076501
0,AC008014.1,4.802192,1.1861876,1.5693778099279202e-06,3.1508939781224246e-05,0.27197802197802196,0.13989071038251366
0,SERPING1,4.722269,1.0411891,2.332276080570311e-06,4.5673427942725494e-05,0.29532967032967034,0.17049180327868851
0,UNK,4.6696153,1.0507787,3.0176435193646847e-06,5.7887196253808604e-05,0.3282967032967033,0.23060109289617486
0,AC079793.1,4.647842,1.1098568,3.3542594578815123e-06,6.384256391987583e-05,0.28983516483516486,0.16612021857923498
0,STMN3,4.634286,1.1548178,3.5817191350005815e-06,6.760933577109659e-05,0.2733516483516483,0.15081967213114755
0,FAM153CP,4.531019,1.0255109,5.869985386638271e-06,0.00010720924907003361,0.31043956043956045,0.20546448087431693
0,DNM3,4.4452863,1.1292884,8.777495899051709e-06,0.00015595394534038428,0.2554945054945055,0.13224043715846995
0,TMEM91,4.386142,1.0838947,1.1537882779975274e-05,0.0002015742470786993,0.26785714285714285,0.15191256830601094
0,MTMR6,4.3709636,1.0191824,1.2369953852357969e-05,0.00021508440900244846,0.28983516483516486,0.1726775956284153
0,AL050309.1,4.3616467,1.2600299,1.2908709940875233e-05,0.00022349654330462365,0.2692307692307692,0.1650273224043716
0,ARMCX1,4.2789497,1.1790522,1.8777727784331735e-05,0.0003161378172191011,0.25,0.13333333333333333
0,ZNF10,4.275443,1.179524,1.9075765956211054e-05,0.00032078831667256774,0.2692307692307692,0.16393442622950818
0,DEF6,4.2320533,1.0448925,2.3156772038332237e-05,0.0003838591546082419,0.25686813186813184,0.14426229508196722
0,CREBRF,4.17987,1.0780808,2.9167560230643157e-05,0.0004757405846710206,0.2623626373626374,0.15300546448087432
0,PLD3,4.156631,1.118893,3.2297473058601825e-05,0.0005232934092155313,0.2664835164835165,0.1650273224043716
0,CEP68,4.066188,1.1984472,4.77884457631632e-05,0.0007513337213821032,0.2554945054945055,0.15737704918032788
0,BCAS4,3.954599,1.0184011,7.666315290550649e-05,0.0011599619923499144,0.25274725274725274,0.146448087431694
1,SOCS3,20.013933,4.400614,4.164570022600484e-89,3.8106856849300077e-85,0.7021276595744681,0.07704918032786885
1,CACNB2,16.875383,2.7546859,6.828019557983849e-64,9.612013224683341e-61,0.6903073286052009,0.20573770491803278
1,BAALC,16.194868,2.844622,5.481452463804633e-59,6.471827149281077e-56,0.6382978723404256,0.15327868852459017
1,LGALS1,12.996081,2.2583456,1.2877468983880172e-38,8.41657575498211e-36,0.5910165484633569,0.17459016393442622
