,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
LINC00115,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.008985620704343687,1.0778798776626213,2.0761096
AL645608.6,False,False,6,0.004043905,99.65337954939342,7.0,True,0.004615934907660871,1.0263554526089782,1.9490657
SAMD11,False,False,4,0.002310803,99.7689196995956,4.0,True,0.007757014621343259,2.1075082772081375,4.61487
TNFRSF18,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0020528954704465787,0.8629651885331774,1.5461934
TNFRSF4,False,False,23,0.01502022,98.67128827267476,26.0,True,0.021706534010642937,0.8922439698024536,1.6183863
CCDC27,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.001647633462544648,0.9966877403891757,1.8759137
CHD5,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.0029423835928159957,0.872913262119103,1.5707223
UTS2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0017306141964073625,0.6691309858674974,1.0682553
TNFRSF9,False,False,7,0.004621606,99.59560947429232,8.0,True,0.005067367883611293,0.7321303621739281,1.2235932
ERRFI1,False,False,2,0.002310803,99.8844598497978,4.0,True,0.010701474915985212,2.7519341312697416,6.2038345
SLC2A5,False,False,97,0.06643558,94.39630271519353,115.0,True,0.087507981948151,1.2193524617263238,2.4249394
GPR157,False,False,28,0.016753322,98.38243789716927,29.0,True,0.022005952770538618,0.7462758291203445,1.2584717
RBP7,False,False,4,0.00751011,99.7689196995956,13.0,True,0.016908977182334806,3.284379454468616,7.516688
LRRC38,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0013732782388241767,0.8144112801551957,1.4264737
AL357873.1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.006331826310388143,1.25710360908474,2.5180225
TMEM51,False,False,23,0.013864818,98.67128827267476,24.0,True,0.01815880455358969,0.8040070990171732,1.40082
AL121992.1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.004126293469935794,0.7129902842116429,1.1763994
UQCRHL,False,False,69,0.041594453,96.01386481802426,72.0,True,0.04278379729863273,0.8846009961757453,1.599541
PADI2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0027728069121462297,1.5177706999961078,3.1607509
PAX7,False,False,2,0.002310803,99.8844598497978,4.0,True,0.002433297282048518,0.6934252278747125,1.1281577
TMCO4,False,False,131,0.08492201,92.43212016175622,147.0,True,0.09304826051427027,0.7867565028638973,1.3582852
CDA,False,False,8,0.004621606,99.53783939919121,8.0,True,0.008728398348258205,1.103770274042779,2.139948
AL031005.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0013714213271453536,0.8130573057307928,1.4231352
ALPL,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0014841171867600133,0.8920860762662788,1.6179969
AL031428.1,False,False,271,0.18370883,84.34430964760254,318.0,True,0.17517872931148631,0.6672815113502335,1.0636951
ID3,False,False,21,0.023685731,98.78682842287695,41.0,True,0.038359691460288094,2.0246983655819757,4.410685
AL050344.1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.003278014144493871,1.0441783376546785,1.9930116
AL031432.4,False,False,13,0.00751011,99.24898902368572,13.0,True,0.012325054998013668,0.7007748990300673,1.1462798
CRYBG2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0036017532742810407,1.341360181331965,2.7257745
TRNP1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0018727227020539595,1.1248537359535393,2.1919334
CD164L2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0025855219985247003,1.4477442649412104,2.9880865
IFI6,False,False,595,0.56268054,65.6268053148469,974.0,True,0.43556665582036175,0.7198855773098541,1.334358
AL020997.4,False,False,4,0.002310803,99.7689196995956,4.0,True,0.0032160170244652834,0.7318613934113599,1.22293
ATP5IF1,False,False,1273,5.909301,26.458694396302718,10229.0,True,1.5044565856302214,1.9891326278461434,1.9470723
SESN2,False,False,38,0.023685731,97.80473714615829,41.0,True,0.026440619498132725,0.695656283296486,1.1336589
AL136115.3,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0012383265275175712,0.7109039124261861,1.171255
FAM167B,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.0034809973598160637,0.7395039085047583,1.2417742
GJA4,False,False,8,0.004621606,99.53783939919121,8.0,True,0.009970011658257763,1.9585879830510515,4.2476764
POU3F1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0016374382742049202,0.99047568781261,1.8605967
AL139260.1,False,False,59,0.036395147,96.59156556903524,63.0,True,0.03874668485410701,0.8075089956787315,1.4094547
COL9A2,False,False,29,0.017908724,98.32466782206816,31.0,True,0.023950538269431308,0.7362574511518024,1.2337694
SLC2A1,False,False,160,0.109763145,90.75678798382438,190.0,True,0.08405360762087467,0.7417929976657844,1.2474184
CDC20,False,False,269,0.59156555,84.45984979780474,1024.0,True,0.23638049060424235,1.044986264190285,1.9950037
HYI-AS1,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.002896277446157922,0.6770107629885316,1.0876845
KDM4A-AS1,False,False,74,0.043327555,95.72501444251877,75.0,True,0.04615892045357985,0.9430354816879025,1.7436231
CCDC24,False,False,63,0.03755055,96.36048526863085,65.0,True,0.039488162751138436,0.8200850441684479,1.4404635
AL592166.1,False,False,17,0.009820913,99.01790872328135,17.0,True,0.013151227930673044,1.0975877655725534,2.1247036
AL358075.2,False,False,3,0.002310803,99.8266897746967,4.0,True,0.003910824360784922,0.8710044122689377,1.5660157
TSPAN1,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.003716501353128356,1.1004995860626583,2.1318831
EFCAB14,False,False,313,0.21028307,81.91796649335645,364.0,True,0.1891583719072905,0.8747342903012949,1.5752125
DMRTA2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0014866544666954425,0.8937954954308186,1.6222118
TTC39A,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.002557103347473727,0.9074243930605297,1.6558167
TTC39A-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0017672336166066757,1.0668230133546082,2.0488467
AL445685.1,False,False,9,0.0051993066,99.48006932409012,9.0,True,0.009066499779582148,1.195106452475095,2.365156
AL606760.2,False,False,8,0.004621606,99.53783939919121,8.0,True,0.005558178977611663,0.7318495357289923,1.2229007
JUN,False,False,1049,4.332178,39.39919121894858,7499.0,True,1.8281684738891661,2.492429427435309,1.6154175
NFIA-AS2,False,False,17,0.025996534,99.01790872328135,45.0,True,0.026015754357300833,2.035506158276725,4.437334
LEPR,False,False,194,0.1565569,88.79260543038706,271.0,True,0.11308473221649386,2.132016079919322,4.675299
PDE4B,False,False,302,0.23974581,82.55343731946851,415.0,True,0.26474197460892945,0.6895496191183352,1.2222643
AL139147.1,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.0034346250586748494,0.9348757214371212,1.7235036
IL12RB2,False,False,580,0.50375503,66.49335644136337,872.0,True,0.46244232188513595,0.8161100453179856,1.689915
GADD45A,False,False,445,0.3749278,74.29231658001156,649.0,True,0.32194392344885986,0.8534837055142976,1.8280135
GNG12,False,False,3,0.002310803,99.8266897746967,4.0,True,0.0049658932432709675,1.5829204295878905,3.3213909
GNG12-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.003364448563273501,1.711470590312745,3.6383579
AL033530.1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0027021699837690197,1.1767925378653135,2.3199992
ZRANB2-AS1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0026532208864838043,1.0216935647750498,1.9375708
ZRANB2-AS2,False,False,34,0.022530328,98.03581744656267,39.0,True,0.02999488853102367,1.000903778210678,1.8863093
NEGR1,False,False,435,0.4563836,74.87001733102254,790.0,True,0.4377329587270277,1.1147223851600299,2.7933109
AL583808.1,False,False,39,0.041016754,97.74696707105718,71.0,True,0.058403694928584826,1.2760578406458456,2.5647583
SLC44A5,False,False,36,0.023685731,97.92027729636048,41.0,True,0.03457720424617469,0.729287172095051,1.2165828
ST6GALNAC3,False,False,112,0.080300406,93.52975158867707,139.0,True,0.09956989089861737,0.9801827037312766,1.8352172
GIPC2,False,False,36,0.024263432,97.92027729636048,42.0,True,0.036481487212732366,2.1888150661222325,4.8153486
AC103591.3,False,False,440,0.33853263,74.58116695551705,586.0,True,0.34620027366518347,0.9349220966284072,2.1289349
LINC01781,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0027280650755991767,1.5014807620813773,3.1205847
ADGRL2,False,False,5,0.0034662045,99.71114962449451,6.0,True,0.006612591081845496,1.2948411173906649,2.6110723
LINC01725,False,False,94,0.06585789,94.56961294049682,114.0,True,0.08367445812169828,0.932855778066133,1.718523
TTLL7-IT1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0013714213271453536,0.8130573057307928,1.4231352
SYDE2,False,False,68,0.060658578,96.07163489312536,105.0,True,0.05623321636586251,1.8286722345815598,3.9273427
CCN1,False,False,22,0.01617562,98.72905834777586,28.0,True,0.016368621873264214,1.7733541006035165,3.7909443
BTBD8,False,False,35,0.021374928,97.97804737146159,37.0,True,0.026611329953827745,0.7712998399389273,1.3201736
GFI1,False,False,23,0.013864818,98.67128827267476,24.0,True,0.019572771787387155,0.6822187374307243,1.1005259
PALMD,False,False,2,0.004621606,99.8844598497978,8.0,True,0.007368203207599096,2.497384111415988,5.576189
S1PR1,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.009661447496609065,0.7187905480800911,1.1907011
GNAT2,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.008926887945374343,0.7792812511572482,1.3398534
KCNA3,False,False,11,0.006354708,99.36452917388793,11.0,True,0.0090611186034597,0.6794528755944789,1.093706
CD53,False,False,726,0.6915078,58.05892547660312,1197.0,True,0.6104517474009589,0.8139565390941524,1.0798298
AL355816.2,False,False,13,0.00751011,99.24898902368572,13.0,True,0.010684828997226989,1.2112147753942255,2.4048743
INKA2-AS1,False,False,16,0.009820913,99.07567879838244,17.0,True,0.01535325553176392,0.831963243630307,1.4697517
CTTNBP2NL,False,False,28,0.016753322,98.38243789716927,29.0,True,0.025003071041544006,0.7431618645352239,1.2507937
RHOC,False,False,434,0.3217793,74.92778740612363,557.0,True,0.334764494888358,0.6810302848642419,1.1907847
LINC01357,False,False,2,0.0028885037,99.8844598497978,5.0,True,0.0022547767758117647,0.7473273814301769,1.2610645
LRIG2,False,False,100,0.06354708,94.22299248989023,110.0,True,0.07004685164422582,0.7910375788172505,1.368841
PHTF1,False,False,999,1.5632583,42.287694974003465,2706.0,True,1.0287193224019582,1.6668035298531068,2.6412997
AL137856.1,False,False,38,0.023685731,97.80473714615829,41.0,True,0.035114563528690836,0.8435604070606707,1.4983469
PTPN22,False,False,185,0.13056037,89.31253610629693,226.0,True,0.14195766995478423,0.7071929028434496,1.1621047
OLFML3,False,False,1,0.0017331023,99.94222992489891,3.0,True,0.010059576676947634,2.81008294707154,6.3472123
LINC01765,False,False,148,0.10167533,91.45002888503755,176.0,True,0.12170490068230483,0.7333260364098894,1.2265414
AL445231.1,False,False,17,0.009820913,99.01790872328135,17.0,True,0.010266761075207296,0.8217697080074708,1.4446174
AC253572.2,False,False,366,0.32351243,78.85615251299826,560.0,True,0.2969317524018387,0.8112878688956264,1.6720966
SRGAP2C,False,False,67,0.041594453,96.12940496822647,72.0,True,0.04428032503933817,0.6678475556634489,1.0650908
AC246680.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0030692385876250764,1.6194883373975961,3.4115567
NBPF15,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.006907307162068526,1.3082598955923959,2.644159
AC245014.3,False,False,180,0.13229348,89.60138648180242,229.0,True,0.13031675169395932,0.691191342072296,1.1226497
TXNIP,False,False,736,0.73136914,57.48122472559214,1266.0,True,0.5913411228742013,1.0645893551716232,1.7972679
HJV,False,False,10,0.008665511,99.42229924898902,15.0,True,0.00922174451927271,0.7120226657015426,1.1740135
AC239803.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.001310306228196549,0.7674399452263678,1.3106562
NBPF9,False,False,23,0.014442518,98.67128827267476,25.0,True,0.021744681094137335,1.4522502601767606,2.9991968
HIST2H2BE,False,False,207,0.1594454,88.0415944540728,276.0,True,0.1995612760887589,0.8015087210936206,1.3946598
ADAMTSL4-AS1,False,False,183,0.13344887,89.42807625649914,231.0,True,0.15923489814119646,1.0058769791638111,1.8985717
MCL1,False,False,827,0.81398034,52.224147891392256,1409.0,True,0.6721971893176752,0.8472764613758789,1.1752083
C1orf56,False,False,165,0.12016176,90.46793760831889,208.0,True,0.1267745957292278,0.7827890363392377,1.3485025
SELENBP1,False,False,41,0.03235124,97.631426920855,56.0,True,0.020885536448649468,0.8319103512414591,1.4696213
C2CD4D-AS1,False,False,2,0.002310803,99.8844598497978,4.0,True,0.00227646054205091,0.6808371129902031,1.0971192
S100A10,False,False,372,0.29693818,78.50953206239168,514.0,True,0.27714406630965993,0.8572873575347764,1.8420683
AL450992.1,False,False,5,0.006354708,99.71114962449451,11.0,True,0.004889796294634627,0.9393099890212666,1.7344371
S100A11,False,False,271,0.19930676,84.34430964760254,345.0,True,0.20425913514896593,1.1644826666664225,2.2896466
S100A6,False,False,1311,12.916233,24.263431542461,22358.0,True,2.1032079333187426,3.1068906653340296,2.5757015
S100A16,False,False,7,0.006354708,99.59560947429232,11.0,True,0.009289575810650711,1.7783681610951083,3.8033075
SHE,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.0020429598677277304,0.6755168300762802,1.084001
EFNA1,False,False,6,0.0034662045,99.65337954939342,6.0,True,0.006309658409520625,1.2313118064485835,2.4544277
LMNA,False,False,645,1.0670133,62.738301559792035,1847.0,True,0.6024958800415836,1.0854139733110604,1.8568785
FCRL5,False,False,4,0.0028885037,99.7689196995956,5.0,True,0.00960219840055085,1.4649918062822798,3.0306137
FCRL2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.004451457273835944,1.3475147461854513,2.7409499
FCRL1,False,False,4,0.0034662045,99.7689196995956,6.0,True,0.015181837585842073,2.1353356164528057,4.683484
CD1C,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.003209652679332812,0.976303953507429,1.8256534
MNDA,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0017280960776230217,1.0444082614570804,1.9935786
PYHIN1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0016374382742049202,0.99047568781261,1.8605967
FCER1A,False,False,407,0.96764874,76.48757943385327,1675.0,True,0.7663416428673628,2.3446290003926804,5.46139
AL513323.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0012479750489651097,0.7186701568416485,1.1904043
VSIG8,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0023963828224261093,0.9159878213350797,1.6769315
SLAMF6,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.004392907766647263,1.0738096167977038,2.0660737
SLAMF1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0017369731315538773,1.0495364481701377,2.0062232
CD48,False,False,181,0.13518198,89.54361640670133,234.0,True,0.1469231098968216,0.76979247588294,1.3164569
LY9,False,False,4,0.0034662045,99.7689196995956,6.0,True,0.011222435450343921,2.3785993617305077,5.283301
AL592295.3,False,False,44,0.035817448,97.4581166955517,62.0,True,0.042518627812554756,0.9036088660289029,1.6464087
FCGR2A,False,False,69,0.05430387,96.01386481802426,94.0,True,0.041567164670835266,0.6834886867250222,1.1036571
FCGR2B,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0026278460637860048,1.3062733053168685,2.6392605
FCRLA,False,False,2,0.0028885037,99.8844598497978,5.0,True,0.008646035351161327,2.273449662319141,5.0240326
OLFML2B,False,False,3,0.002310803,99.8266897746967,4.0,True,0.0023185182546745565,0.7145263675288397,1.180187
DDR2,False,False,19,0.011554015,98.90236857307914,20.0,True,0.013799578740350852,0.7824312962909605,1.3476205
PBX1,False,False,684,0.7700751,60.48526863084922,1333.0,True,0.6306425080364372,1.057756394062031,1.7777085
AL357568.2,False,False,11,0.006354708,99.36452917388793,11.0,True,0.009900839168119182,1.0029811100838415,1.8914315
DUSP27,False,False,2,0.0017331023,99.8844598497978,3.0,True,0.0018565075615138533,0.7391721769689411,1.2409562
AL359962.3,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.002413856385145169,0.6854340991304171,1.108454
RCSD1,False,False,700,0.6839977,59.56094742923166,1184.0,True,0.6082979291588622,0.8223597204182275,1.103884
XCL1,False,False,1,0.0028885037,99.94222992489891,5.0,True,0.0027014270626193604,1.4916549947723825,3.0963573
F5,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.005314284607130937,0.7496534691472097,1.2668
SELE,False,False,2,0.0028885037,99.8844598497978,5.0,True,0.007368203207599096,2.497384111415988,5.576189
BX284613.2,False,False,9,0.006354708,99.48006932409012,11.0,True,0.016449287792760326,1.802710400575918,3.8633282
FMO3,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.003364448563273501,1.711470590312745,3.6383579
FMO2,False,False,1,0.0017331023,99.94222992489891,3.0,True,0.010059576676947634,2.81008294707154,6.3472123
DNM3,False,False,309,0.26747546,82.14904679376083,463.0,True,0.2840838380887723,0.9377173352103157,2.1392634
SLC9C2,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.0031657693000686784,0.7410091535083668,1.2454857
GAS5,False,False,1681,19.956673,2.888503755054883,34545.0,True,3.1432049677285927,1.701754421072015,1.9726477
RASAL2,False,False,242,0.18428653,86.01964182553438,319.0,True,0.18726408830592275,0.7252718593491624,1.2066822
C1orf220,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0021124125282101936,0.7051765481507816,1.157133
RALGPS2,False,False,298,0.21317157,82.78451761987291,369.0,True,0.18817391621461613,0.7110656436266221,1.1716539
ANGPTL1,False,False,328,0.22530329,81.05141536683998,390.0,True,0.21547759548337275,1.0310090661500326,1.96054
MR1,False,False,101,0.064124785,94.16522241478914,111.0,True,0.07715421221334828,0.7477483960576544,1.2621027
RGS16,False,False,73,0.055459272,95.78278451761987,96.0,True,0.0438793948707346,0.7211128593243913,1.1964272
NIBAN1,False,False,458,0.39976892,73.54130560369728,692.0,True,0.31334408413364856,0.6816355711771387,1.1930213
PLA2G4A,False,False,349,0.25187752,79.83824378971693,436.0,True,0.2440054554623412,0.8573079471785308,1.5322443
ERVMER61-1,False,False,71,0.064124785,95.89832466782207,111.0,True,0.06561623798939692,0.782530891994798,1.347866
RGS18,False,False,135,0.12824957,92.20103986135182,222.0,True,0.13951681416052386,0.9239489038324051,1.6965612
RGS1,False,False,166,0.16002311,90.41016753321779,277.0,True,0.19694007016472964,1.4522210604840597,2.9991248
RGS2,False,False,181,0.13056037,89.54361640670133,226.0,True,0.1477029822318173,0.960689072832912,1.7871517
CRB1,False,False,10,0.006932409,99.42229924898902,12.0,True,0.009439296260068033,0.9725259238731819,1.8163378
AL157402.2,False,False,139,0.08549971,91.96995956094743,148.0,True,0.11556498659128421,0.9585068602282629,1.781771
MIR181A1HG,False,False,438,0.51993066,74.69670710571924,900.0,True,0.46235054211518395,1.1747912137623624,3.01527
GPR37L1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0015431951184846544,0.9311505817931924,1.7143185
KDM5B,False,False,578,0.46793762,66.60889659156557,810.0,True,0.4243180049375034,0.8521243274377468,1.8229905
LINC01353,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0014841171867600133,0.8920860762662788,1.6179969
TMCC2,False,False,17,0.012131716,99.01790872328135,21.0,True,0.012318181257383223,1.1575051635483768,2.272442
LEMD1-DT,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0014072525638132718,0.8388667933898238,1.4867738
RHEX,False,False,683,0.74292314,60.54303870595032,1286.0,True,0.6196642512080903,0.91220987477714,1.3610806
FCMR,False,False,31,0.019641826,98.20912767186597,34.0,True,0.03459936231252099,1.3515710986015173,2.7509518
AL137789.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0017369731315538773,1.0495364481701377,2.0062232
G0S2,False,False,26,0.020797227,98.49797804737146,36.0,True,0.013957495352547407,0.7164300937994371,1.184881
UTP25,False,False,85,0.051415365,95.0895436164067,89.0,True,0.046586653712683494,0.7378966090420067,1.2378111
SERTAD4,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.003364448563273501,1.711470590312745,3.6383579
CENPF,False,False,382,0.5332178,77.9318313113807,923.0,True,0.2735011882188142,0.7421796347091878,1.4167362
C1orf115,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.003885140709781314,1.174093367598152,2.3133438
AL513314.2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0012870315294653037,0.7495058527993862,1.2664361
DISP1,False,False,57,0.036972847,96.70710571923745,64.0,True,0.04772089996909419,0.7632453582977813,1.3003136
AC099066.2,False,False,5,0.0034662045,99.71114962449451,6.0,True,0.006629819514160176,1.2970080960114327,2.6164153
LINC02814,False,False,3,0.0028885037,99.8266897746967,5.0,True,0.0032262981963250845,0.9444599423305504,1.7471354
PCNX2,False,False,232,0.1542461,86.59734257654534,267.0,True,0.16562691462591292,0.6757981897568572,1.0846946
NID1,False,False,7,0.004621606,99.59560947429232,8.0,True,0.006031552713419615,1.2500564082114456,2.5006464
KIF26B,False,False,55,0.034662046,96.82264586943963,60.0,True,0.04501145134245499,0.8078875771550612,1.4103882
OR2L2,False,False,11,0.00751011,99.36452917388793,13.0,True,0.010590719252287184,0.7790425802609513,1.3392649
AC093326.1,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.0034630286165203083,0.7135127258738603,1.1776876
AC018685.2,False,False,2,0.002310803,99.8844598497978,4.0,True,0.0029649121560085443,1.1256810613537114,2.1939733
ID2,False,False,269,0.26227614,84.45984979780474,454.0,True,0.28731705124779694,1.4932914654115514,4.1921535
MIR3681HG,False,False,29,0.017908724,98.32466782206816,31.0,True,0.01664201542143423,0.7022984947116772,1.1500366
LINC01804,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0021067281712969076,1.242713479765608,2.4825408
AC010745.2,False,False,91,0.055459272,94.74292316580012,96.0,True,0.07855177589175846,0.7259425423318968,1.2083359
AC104623.1,False,False,5,0.0034662045,99.71114962449451,6.0,True,0.005236078741392188,0.7662739015952209,1.3077811
DNAJC27,False,False,275,0.18659735,84.11322934719814,323.0,True,0.19618558910891057,0.8720950640858975,1.568705
AC010896.1,False,False,15,0.008665511,99.13344887348353,15.0,True,0.01229271534109015,0.8495200194921791,1.5130415
AC104695.2,False,False,7,0.004043905,99.59560947429232,7.0,True,0.007357729895434655,0.6923211345894319,1.1254354
SPDYA,False,False,49,0.03235124,97.1692663200462,56.0,True,0.047921670029286385,1.724742251437052,3.6710818
YPEL5,False,False,796,0.74465626,54.01502021952629,1289.0,True,0.6334672222121631,0.8205308931320321,1.098649
LTBP1,False,False,283,0.50895435,83.65106874638937,881.0,True,0.33232311048267316,1.9302420214424914,5.80672
RASGRP3,False,False,88,0.06354708,94.9162333911034,110.0,True,0.07067429906867605,0.7419055974331056,1.247696
LINC01320,False,False,11,0.006354708,99.36452917388793,11.0,True,0.008209097448783235,0.8242937874496915,1.4508411
AC012593.1,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0012786497517094837,0.7429679244354709,1.2503154
CRIM1,False,False,106,0.06874639,93.87637203928365,119.0,True,0.08101426503612466,0.799134032660087,1.3888046
CYP1B1-AS1,False,False,24,0.014442518,98.61351819757365,25.0,True,0.02025317568886803,0.6899221256179808,1.1195201
SOS1,False,False,886,0.95840555,48.8157134604275,1659.0,True,0.663594179867975,0.8982359572298934,1.3210802
SLC8A1-AS1,False,False,10,0.006354708,99.42229924898902,11.0,True,0.00937385979974567,1.0567802353186664,2.024084
SLC8A1,False,False,21,0.01502022,98.78682842287695,26.0,True,0.0175663682625079,0.6893392274563777,1.1180829
EML4,False,False,408,0.29982668,76.42980935875217,519.0,True,0.26504153982981166,0.6950567040197277,1.2426134
ZFP36L2,False,False,1370,3.3651068,20.854997111496242,5825.0,True,1.5382951630922388,1.4444641071121704,1.0689527
ABCG8,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0018939280470940529,0.8454468277928796,1.5029982
PRKCE,False,False,439,0.34950894,74.63893703061815,605.0,True,0.3512011379408691,0.8025908919396082,1.6399606
AC018682.1,False,False,157,0.10109763,90.93009820912768,175.0,True,0.12753822451020516,0.8068164727161381,1.4077471
TTC7A,False,False,372,0.29693818,78.50953206239168,514.0,True,0.26667561305952736,0.6546281735300246,1.0932268
NRXN1,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.008946066402900332,1.0309072568051738,1.960289
PSME4,False,False,731,0.6146736,57.77007510109763,1064.0,True,0.4979006899456837,0.6673233891675624,1.1401366
SPTBN1,False,False,380,0.27325246,78.0473714615829,473.0,True,0.30730429775588985,0.8038515780912948,1.644619
EML6,False,False,27,0.020219527,98.44020797227037,35.0,True,0.02308306352262681,0.8683795977837824,1.5595437
LINC01122,False,False,603,0.5459272,65.16464471403813,945.0,True,0.5320883098935396,0.9297233862166778,1.4112133
LINC01185,False,False,15,0.009243212,99.13344887348353,16.0,True,0.017717337314479574,1.5462731942724488,3.2310297
LGALSL-DT,False,False,6,0.0051993066,99.65337954939342,9.0,True,0.00704512210313033,1.1567400234172822,2.2705555
MEIS1,False,False,922,1.2339689,46.735990756787984,2136.0,True,0.9346974588210559,1.1203823536771385,1.3401581
LINC01798,False,False,82,0.051415365,95.26285384171,89.0,True,0.0679070471406003,0.8750685118961181,1.5760366
LINC01828,False,False,4,0.0028885037,99.7689196995956,5.0,True,0.004149402738664361,0.8245408852263139,1.4514503
CNRIP1,False,False,348,0.50202197,79.89601386481803,869.0,True,0.2746039620124426,0.6755592708698229,1.1705688
PLEK,False,False,441,0.64240324,74.52339688041593,1112.0,True,0.5341721705631547,1.938901466527621,4.299992
ARHGAP25,False,False,322,0.26054305,81.39803581744656,451.0,True,0.2729545421135788,0.8181255772141777,1.6973625
AAK1,False,False,288,0.19757366,83.36221837088388,342.0,True,0.2034291071785832,0.8771331324074081,1.5811273
AC007881.3,False,False,4,0.002310803,99.7689196995956,4.0,True,0.003318506214473608,0.6822284366628558,1.1005497
AC005041.5,False,False,41,0.024841132,97.631426920855,43.0,True,0.029292537513146404,1.1055514904568535,2.1443398
CCDC142,False,False,21,0.012709416,98.78682842287695,22.0,True,0.015509495271693747,0.7071678704679532,1.1620431
TCF7L1,False,False,4,0.0028885037,99.7689196995956,5.0,True,0.008482353113038547,2.1945507549232928,4.829491
ST3GAL5,False,False,37,0.02310803,97.86250722125939,40.0,True,0.03337351071970888,0.7700221066194126,1.317023
IGKC,False,False,9,0.0768342,99.48006932409012,133.0,True,0.23579287685784228,4.347580329944519,10.138228
AC092835.1,False,False,16,0.009243212,99.07567879838244,16.0,True,0.018575524217799108,1.5141841736522959,3.1519077
DUSP2,False,False,276,0.22125939,84.05545927209705,383.0,True,0.19484514098041936,0.8236796768963947,1.4493269
AC013270.1,False,False,5,0.0028885037,99.71114962449451,5.0,True,0.005754017701099533,1.2841758732005324,2.584775
FAM178B,False,False,313,1.5950317,81.91796649335645,2761.0,True,0.5468762639635057,1.5753238903857103,3.259249
ANKRD36,False,False,449,0.31831312,74.06123627960717,551.0,True,0.29966238941564227,0.8788427419070275,1.9217172
AC092683.1,False,False,81,0.048526864,95.32062391681109,84.0,True,0.06024123321139404,0.6865924734141537,1.1113101
VWA3B,False,False,8,0.0051993066,99.53783939919121,9.0,True,0.008365388280694283,0.7987652298802228,1.3878951
AFF3,False,False,794,0.8804159,54.13056036972848,1524.0,True,0.7248156721875096,1.2996702834687823,2.4701886
RFX8,False,False,57,0.03812825,96.70710571923745,66.0,True,0.04374303815658729,0.7425189027241643,1.2492083
